nb_www,phish_hints,nb_hyperlinks,length_words_raw,domain_in_title,ratio_intHyperlinks,ratio_extHyperlinks,domain_age,web_traffic,page_rank,url_len,hostname_len,space_count,digit_ratio_url,status
0,0,0,8,1,0.0,0.0,12648,4424,5,59,21,0,0.07272727272727272,0
1,0,261,6,1,0.98467433,0.01532567,7431,194,7,55,17,0,0.018518518518518517,0
0,0,247,7,1,0.793522267,0.206477733,2428,0,4,63,14,0,0.0,0
1,1,21,2,0,0.380952381,0.619047619,-2,40209,5,30,21,0,0.0,0
0,0,163,2,1,0.668711656,0.331288344,7298,0,5,38,29,0,0.0,0
0,0,132,18,1,0.734848485,0.265151515,4060,99,5,115,24,0,0.026785714285714284,0
1,1,0,5,1,0.0,0.0,6245,0,0,51,25,0,0.0,1
1,0,0,3,1,0.0,0.0,515,1923676,2,34,21,0,0.0,1
0,0,8,3,0,1.0,0.0,1338,22211,6,36,25,0,0.2857142857142857,1
1,2,47,5,1,0.787234043,0.212765957,-1,4026793,2,43,21,0,0.0,1
0,0,136,4,0,0.941176471,0.058823529,7131,12,7,42,16,0,0.0,0
1,0,141,2,1,0.808510638,0.191489362,1838,1440134,4,26,18,0,0.0,0
1,0,82,2,0,0.963414634,0.036585366,6683,485347,3,26,18,0,0.0,0
0,0,0,9,1,0.0,0.0,5627,0,5,64,43,0,0.3333333333333333,1
1,0,15,3,1,0.466666667,0.533333333,-1,0,1,26,17,0,0.0,0
1,1,31,15,1,0.483870968,0.516129032,-1,0,0,162,14,0,0.62,1
0,0,26,6,1,1.0,0.0,9056,1664,7,66,29,0,0.0,0
0,0,0,9,1,0.0,0.0,-1,0,0,55,15,0,1.619047619047619,1
0,0,130,3,1,0.884615385,0.115384615,-1,8902890,4,42,18,0,0.0,1
0,0,43,2,0,0.976744186,0.023255814,612,0,1,28,12,0,0.0,1
0,2,22,7,1,0.181818182,0.818181818,5627,0,5,53,40,0,0.06,1
1,2,4,12,1,1.0,0.0,1797,0,0,94,23,0,0.044444444444444446,1
0,0,0,4,1,0.0,0.0,2837,0,2,33,24,0,0.0,1
0,0,37,25,0,0.054054054,0.945945946,9320,13,7,126,16,0,0.11504424778761062,0
0,0,4,2,1,1.0,0.0,466,0,0,45,36,0,0.0,1
1,0,115,4,1,0.895652174,0.104347826,4544,976135,5,37,28,0,0.0,0
0,0,20,4,1,1.0,0.0,7378,192745,4,37,15,0,0.15625,1
0,4,9,10,1,0.555555556,0.444444444,2786,0,0,78,21,0,0.0,1
1,0,58,2,0,0.172413793,0.827586207,7603,907,4,24,16,0,0.0,0
0,0,75,6,1,0.106666667,0.893333333,135,0,0,54,23,0,0.018867924528301886,1
0,0,40,4,1,0.9,0.1,-1,32167,3,40,12,0,0.02564102564102564,0
0,0,21,2,0,0.428571429,0.571428571,1654,4127669,3,22,13,0,0.0,0
0,0,822,6,0,0.913625304,0.086374696,7131,12,7,55,16,0,0.0,0
1,3,81,12,1,0.851851852,0.148148148,2047,0,0,124,19,0,0.1588785046728972,1
0,1,47,3,1,0.0,1.0,-1,77586,1,34,26,0,0.0,1
0,2,17,9,1,0.882352941,0.117647059,2805,1244719,2,66,20,0,0.0,1
0,3,13,5,1,0.538461538,0.461538462,-1,0,2,49,24,0,0.0,1
0,0,51,12,1,1.0,0.0,3992,5697976,0,118,42,0,0.20408163265306123,1
0,0,1,8,1,1.0,0.0,3420,2686266,0,59,11,0,0.03508771929824561,1
1,0,145,5,0,0.820689655,0.179310345,7519,10724,5,60,26,0,0.0,0
1,0,0,2,1,0.0,0.0,436,0,0,28,20,0,0.0,0
0,7,17,11,1,0.529411765,0.470588235,505,0,0,404,11,0,0.13802816901408452,1
0,0,166,2,1,0.234939759,0.765060241,4310,0,2,29,21,0,0.0,1
0,0,46,2,1,0.456521739,0.543478261,7298,0,5,29,20,0,0.07407407407407407,0
1,0,5,12,0,0.4,0.6,5159,115,8,77,14,0,0.06944444444444445,0
1,0,43,9,0,0.837209302,0.162790698,8443,116298,5,71,14,0,0.0,0
0,2,3,7,1,1.0,0.0,330,0,0,88,43,0,0.0,1
1,0,139,5,1,0.021582734,0.978417266,2411,0,4,48,19,0,0.0,0
1,1,0,19,1,0.0,0.0,8453,72686,5,119,16,0,0.034782608695652174,0
1,0,40,4,1,0.775,0.225,5681,0,4,51,22,0,0.275,1
1,0,5,6,1,0.4,0.6,7717,143598,5,55,20,0,0.0,0
1,0,229,10,1,0.851528384,0.148471616,-1,4248,5,66,15,0,0.0,0
1,0,36,11,0,0.972222222,0.027777778,-1,9038,6,79,16,1,0.09722222222222222,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,42,34,0,0.0,1
0,0,4,12,1,1.0,0.0,4003,5816617,0,118,42,0,0.12380952380952381,1
0,0,26,9,1,0.115384615,0.884615385,8019,0,4,112,35,0,0.06666666666666667,1
0,0,11,5,1,0.090909091,0.909090909,8019,0,4,84,23,0,0.09090909090909091,1
0,0,31,7,0,0.032258065,0.967741935,1016,1211946,2,94,28,0,0.3055555555555556,1
0,0,7,13,1,0.0,1.0,8018,0,4,138,27,0,0.03759398496240601,1
0,0,701,3,1,0.266761769,0.733238231,7297,0,5,30,22,0,0.0,0
1,0,267,14,1,0.951310861,0.048689139,8759,945,8,102,19,0,0.05154639175257732,0
0,2,133,5,1,0.902255639,0.097744361,1899,507771,1,36,13,0,0.0,1
0,0,82,2,0,0.085365854,0.914634146,-1,3523,9,21,6,0,0.10526315789473684,1
1,0,21,10,1,0.19047619,0.80952381,5626,0,5,75,42,0,0.08695652173913043,1
0,1,22,11,1,1.0,0.0,-1,67041,5,126,18,0,0.09565217391304348,1
1,0,0,11,1,0.0,0.0,8814,6840689,3,83,14,0,0.07792207792207792,0
0,1,21,6,1,1.0,0.0,3583,0,0,63,21,0,0.06779661016949153,1
1,0,938,8,1,0.986140725,0.013859275,5379,684852,3,77,23,2,0.08450704225352113,0
0,0,30,2,1,0.033333333,0.966666667,5789,19754,3,32,25,0,0.06666666666666667,1
1,0,15,2,0,0.466666667,0.533333333,6378,0,4,25,17,0,0.0,0
0,0,427,5,0,0.943793911,0.056206089,7131,12,7,41,16,0,0.0,0
0,0,403,4,0,0.786600496,0.213399504,6225,6330,5,35,16,0,0.0,0
0,0,108,4,1,0.703703704,0.296296296,1017,0,0,38,30,0,0.02702702702702703,1
1,0,5,15,0,0.4,0.6,5159,115,8,83,14,0,0.05063291139240506,0
0,0,0,4,1,0.0,0.0,-1,0,2,35,11,0,0.0,0
1,0,78,2,0,0.551282051,0.448717949,-1,782266,4,20,12,0,0.0,0
0,0,284,1,0,0.964788732,0.035211268,2242,1584299,2,18,9,0,0.0,0
0,1,30,9,1,0.333333333,0.666666667,8347,1,10,99,15,0,0.06451612903225806,1
0,0,1078,4,0,0.983302412,0.016697588,7131,12,7,41,16,0,0.0,0
0,0,3,4,1,1.0,0.0,92,0,0,32,24,0,0.0,1
0,0,16,1,0,0.6875,0.3125,-1,406442,3,19,11,0,0.05555555555555555,0
1,0,96,6,1,0.5625,0.4375,5865,451542,4,64,26,0,0.0,0
1,2,5,18,1,0.4,0.6,5228,0,0,107,14,0,0.009433962264150943,1
1,0,40,8,1,0.75,0.25,-1,435362,5,68,24,0,0.0,0
1,0,685,8,0,0.944525547,0.055474453,8765,76848,6,64,14,0,0.0,0
1,1,320,5,1,1.0,0.0,6196,84671,5,47,20,0,0.0,0
1,0,274,8,1,0.912408759,0.087591241,8469,42124,4,62,11,0,0.0,0
1,0,168,5,1,0.958333333,0.041666667,6179,619864,2,49,20,0,0.0,0
1,0,18,2,1,0.611111111,0.388888889,4077,2726967,3,36,28,0,0.0,0
0,0,4,6,1,1.0,0.0,4003,5816617,0,68,42,0,0.13333333333333333,1
0,1,103,4,1,0.932038835,0.067961165,7050,728078,0,42,25,0,0.0,1
1,0,104,6,0,0.519230769,0.480769231,4915,19217,5,45,14,0,0.0,0
0,0,191,4,1,0.947643979,0.052356021,8907,315877,5,56,16,0,0.0,0
1,1,18,6,1,0.833333333,0.166666667,3,0,0,48,23,0,0.02127659574468085,1
1,0,59,4,1,0.983050847,0.016949153,6957,0,3,39,19,0,0.0,0
0,0,57,8,1,0.807017544,0.192982456,5897,2688,7,80,15,4,0.1111111111111111,0
0,0,473,5,0,0.919661734,0.080338266,7129,12,7,43,16,0,0.0,0
1,0,148,13,1,0.864864865,0.135135135,8442,43102,5,102,12,0,0.0625,0
0,0,0,6,1,0.0,0.0,-1,590567,2,56,25,0,0.05660377358490566,1
1,0,51,12,1,1.0,0.0,3992,5697976,0,121,46,0,0.17475728155339806,1
1,0,52,2,0,0.807692308,0.192307692,10648,428010,4,26,17,0,0.0,0
0,0,0,2,1,0.0,0.0,-1,0,0,25,13,0,0.0,1
0,3,32,10,1,0.40625,0.59375,759,0,0,75,16,0,0.0,1
1,0,144,2,1,0.888888889,0.111111111,7544,100921,4,23,15,0,0.0,0
0,0,53,10,1,0.962264151,0.037735849,-1,0,0,32,13,0,0.45454545454545453,1
1,0,2,7,1,1.0,0.0,6564,557365,5,55,17,0,0.12244897959183673,0
1,0,5,12,0,0.4,0.6,5160,115,8,74,14,0,0.1746031746031746,0
1,0,49,2,0,0.93877551,0.06122449,7308,2217046,4,23,14,0,0.0,0
1,0,129,15,0,0.914728682,0.085271318,12126,1001,7,86,13,0,0.08860759493670886,0
0,0,32,5,1,0.65625,0.34375,-1,0,0,36,25,0,0.0,1
1,0,514,2,0,0.885214008,0.114785992,6909,108150,4,23,14,0,0.0,0
0,0,64,11,1,0.46875,0.53125,-1,0,0,126,31,0,0.3404255319148936,1
0,0,1622,6,0,0.902589396,0.097410604,7132,12,7,47,16,0,0.0,0
0,0,8,4,1,0.75,0.25,-1,0,1,29,11,0,0.0,0
0,1,48,2,1,0.8125,0.1875,1232,123825,2,26,18,0,0.04,1
0,0,469,6,1,0.778251599,0.221748401,6073,14284,5,45,23,0,0.0,0
1,0,54,2,1,0.703703704,0.296296296,2872,239843,3,29,20,0,0.0,0
0,0,34,19,0,0.941176471,0.058823529,8148,2030586,4,121,21,0,0.08035714285714286,0
0,3,5,10,1,1.0,0.0,835,0,0,95,22,0,0.0,1
0,0,18,8,1,0.555555556,0.444444444,5626,0,5,66,45,0,0.3469387755102041,1
0,1,19,9,1,0.526315789,0.473684211,1777,122025,2,79,51,0,0.14492753623188406,1
0,1,22,6,1,0.181818182,0.818181818,5616,0,5,45,36,0,0.07142857142857142,1
0,0,122,1,0,0.950819672,0.049180328,4329,158136,4,23,16,0,0.0,0
0,0,37,2,1,1.0,0.0,383,0,0,26,18,0,0.0,1
0,0,29,4,1,0.931034483,0.068965517,-1,19748,6,31,5,0,0.06896551724137931,1
1,0,0,5,1,0.0,0.0,2100,0,0,50,16,0,0.08695652173913043,1
1,0,6,7,1,0.5,0.5,-1,0,1,49,21,0,0.0,1
0,0,100,5,1,0.99,0.01,9766,18753,5,52,21,0,0.08333333333333333,0
1,0,8,3,1,0.375,0.625,-1,0,0,32,21,0,0.0,1
0,2,0,5,1,0.0,0.0,-1,0,0,67,23,0,0.21818181818181817,1
0,0,131,1,1,0.801526718,0.198473282,2575,29000,3,22,13,0,0.0,0
0,0,0,4,1,0.0,0.0,49,0,0,33,25,0,0.0,1
1,0,99,2,0,1.0,0.0,1274,0,2,34,26,0,0.0,0
0,0,83,5,0,0.289156627,0.710843373,-1,0,2,47,13,0,0.14634146341463414,1
0,0,4,13,1,1.0,0.0,4003,5816617,0,126,50,0,0.21153846153846154,1
1,0,390,6,0,0.884615385,0.115384615,9126,27571,5,46,15,0,0.0,0
1,1,5,6,1,0.2,0.8,5879,0,0,53,24,0,0.0,1
1,0,71,2,1,0.971830986,0.028169014,2484,1283116,2,25,16,0,0.0,0
0,0,51,13,1,1.0,0.0,3992,5707171,0,127,50,0,0.22115384615384615,1
0,0,2,2,1,1.0,0.0,3526,0,0,33,25,0,0.0,1
1,0,209,4,1,0.574162679,0.425837321,6668,6843,5,47,19,0,0.0,0
0,0,38,8,1,0.210526316,0.789473684,7295,0,5,61,27,0,0.1509433962264151,1
0,0,7,16,1,0.0,1.0,8018,0,4,154,28,0,0.1,1
1,0,30,7,0,0.833333333,0.166666667,9547,7050,6,57,16,0,0.2127659574468085,0
1,0,55,4,0,0.472727273,0.527272727,5637,2,10,46,15,0,0.0,0
0,0,0,5,1,0.0,0.0,454,0,0,59,23,0,0.20408163265306123,1
0,0,0,4,1,0.0,0.0,1975,0,0,40,12,0,0.0,1
1,1,116,10,1,0.715517241,0.284482759,2613,788754,3,92,31,0,0.0,0
0,0,51,13,1,1.0,0.0,3993,5707171,0,128,50,0,0.2549019607843137,1
1,0,227,6,1,0.405286344,0.594713656,6377,7962,5,46,19,0,0.0,0
1,0,27,4,1,0.888888889,0.111111111,1734,0,3,36,20,0,0.0,1
0,0,5,3,1,0.4,0.6,1433,0,0,34,15,0,0.0,1
1,0,17,3,1,0.058823529,0.941176471,78,0,0,36,29,0,0.058823529411764705,1
1,0,168,6,1,0.785714286,0.214285714,5809,228,7,60,18,0,0.0,0
0,3,4,7,1,1.0,0.0,4540,0,1,62,15,0,0.0,1
1,3,22,11,1,0.954545455,0.045454545,284,0,0,105,32,0,0.0,1
0,0,31,12,1,0.870967742,0.129032258,1872,7645052,1,84,26,0,0.0,1
1,0,45,7,1,0.933333333,0.066666667,5102,44165,4,62,22,0,0.0,0
1,0,4,13,1,1.0,0.0,4004,5828815,0,129,54,0,0.205607476635514,1
1,0,109,9,0,0.798165138,0.201834862,7466,167663,4,68,18,0,0.0,0
0,0,1,2,1,1.0,0.0,2301,22884,3,38,29,0,0.0,1
0,0,979,4,1,0.981613892,0.018386108,3584,250391,5,47,18,0,0.0,0
0,0,1326,6,0,0.99321267,0.00678733,4812,287489,2,62,12,0,0.0,0
1,0,39,2,0,0.974358974,0.025641026,7696,698224,4,26,18,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,33,24,0,0.03125,1
0,0,300,1,0,0.993333333,0.006666667,954,334510,2,17,9,0,0.0,0
0,0,2,7,1,1.0,0.0,-1,0,0,70,14,0,0.0,0
1,0,119,6,0,0.932773109,0.067226891,5047,379,5,58,22,0,0.0,0
1,0,51,13,1,1.0,0.0,3992,5707171,0,123,46,0,0.20588235294117646,1
1,0,84,6,0,0.952380952,0.047619048,8756,19882,6,52,17,0,0.0,0
0,0,184,1,1,0.967391304,0.032608696,4174,0,3,18,11,0,0.0,0
0,0,9,6,1,1.0,0.0,3567,0,0,41,10,0,0.0,1
0,0,0,3,1,0.0,0.0,-1,0,2,22,15,0,0.0,1
0,0,51,12,1,1.0,0.0,3993,5707171,0,126,50,0,0.125,1
0,1,127,7,1,0.905511811,0.094488189,8347,1,10,64,21,0,0.0,0
1,0,81,5,1,0.851851852,0.148148148,152,5008870,0,86,27,0,0.4098360655737705,1
0,0,0,5,1,0.0,0.0,2541,0,3,54,18,0,0.22727272727272727,1
1,0,63,2,0,0.936507937,0.063492063,2661,0,2,30,21,0,0.0,0
0,1,0,36,1,0.0,0.0,9338,21,5,283,17,7,0.400990099009901,1
1,0,154,8,1,0.961038961,0.038961039,5651,11369,5,70,18,0,0.0,0
0,0,158,12,1,0.101265823,0.898734177,3376,1654335,5,96,20,0,0.11627906976744186,0
1,0,278,2,0,0.974820144,0.025179856,6831,0,2,25,16,0,0.0,0
0,0,549,6,0,0.947176685,0.052823315,7133,12,7,58,16,0,0.0,0
1,0,80,5,1,0.575,0.425,6106,737,6,51,24,0,0.13333333333333333,0
1,0,234,2,1,0.645299145,0.354700855,-1,2070017,3,22,13,0,0.0,0
1,0,139,4,0,0.805755396,0.194244604,6263,6627,6,37,18,0,0.0,0
1,0,132,10,1,0.659090909,0.340909091,3841,435135,6,68,19,0,0.0,0
1,0,94,7,1,0.936170213,0.063829787,4487,2870,5,61,18,0,0.0,0
1,0,11,6,1,0.818181818,0.181818182,4508,0,2,56,24,0,0.0,0
1,3,74,20,1,0.445945946,0.554054054,4097,0,3,263,20,0,0.4692737430167598,1
1,0,283,9,1,0.897526502,0.102473498,2320,35081,5,61,21,0,0.10909090909090909,0
0,2,0,10,1,0.0,0.0,5495,8277873,1,76,12,0,0.0410958904109589,1
1,0,5,3,1,0.0,1.0,97,0,0,37,29,0,0.0,1
0,0,178,2,1,0.404494382,0.595505618,7298,0,5,27,19,0,0.0,0
1,0,19,2,1,1.0,0.0,6673,3022834,2,29,21,0,0.0,0
1,0,12,2,0,0.333333333,0.666666667,-1,784246,1,33,24,0,0.0,0
1,0,31,4,0,0.032258065,0.967741935,-1,0,0,37,23,0,0.0,1
1,3,13,11,0,0.769230769,0.230769231,1419,0,0,101,25,0,0.0,1
0,3,3,6,1,0.666666667,0.333333333,4629,0,2,48,17,0,0.0,1
1,0,398,4,0,0.826633166,0.173366834,9184,316,5,38,17,0,0.0,0
1,0,293,11,0,0.924914676,0.075085324,9397,15,9,88,14,0,0.1,0
1,0,142,7,1,0.929577465,0.070422535,5350,55182,4,61,23,0,0.0,0
1,0,193,3,1,0.994818653,0.005181347,7587,988,5,40,22,0,0.0,0
1,0,280,2,0,0.971428571,0.028571429,-1,15044,5,29,20,0,0.0,0
0,0,45,1,0,0.822222222,0.177777778,5819,10594355,3,17,8,0,0.0,0
0,0,99,7,1,0.505050505,0.494949495,5349,10753,5,64,12,0,0.0,0
1,0,39,2,1,0.923076923,0.076923077,-1,0,1,34,26,0,0.0,0
1,0,226,8,1,0.977876106,0.022123894,3060,4458295,2,59,20,0,0.0,0
0,0,0,10,1,0.0,0.0,-1,0,0,95,56,0,0.010638297872340425,1
0,0,4,13,1,1.0,0.0,4003,5816617,0,127,50,0,0.14414414414414414,1
0,0,0,2,1,0.0,0.0,1638,0,0,19,9,0,0.0,1
0,0,0,6,1,0.0,0.0,2931,0,1,58,18,0,0.0,1
0,0,129,4,1,0.689922481,0.310077519,7616,2190,5,47,21,0,0.0,0
1,2,0,6,1,0.0,0.0,177,0,0,48,15,0,0.02127659574468085,1
1,0,110,2,0,0.772727273,0.227272727,-1,211600,4,30,21,0,0.0,0
1,0,0,13,1,0.0,0.0,1063,0,0,92,10,0,0.0,1
0,0,12,2,1,0.0,1.0,7253,943419,1,18,11,0,0.0,1
0,3,1,19,1,1.0,0.0,-1,0,0,91,15,0,0.1518987341772152,1
0,1,4,14,1,1.0,0.0,-1,0,0,57,15,0,0.26666666666666666,1
0,0,215,6,0,0.911627907,0.088372093,7134,13,7,48,16,0,0.0,0
1,0,190,4,0,0.726315789,0.273684211,7860,7868,6,38,17,0,0.0,0
0,0,51,13,1,1.0,0.0,3992,5707171,0,127,50,0,0.22115384615384615,1
0,0,39,2,1,0.051282051,0.948717949,7298,0,5,36,29,0,0.0,0
1,0,214,7,1,0.981308411,0.018691589,4306,16175,5,84,28,0,0.0,0
1,0,53,3,1,0.622641509,0.377358491,8520,8,10,42,16,0,0.0,0
1,1,75,8,1,0.533333333,0.466666667,8350,1309,6,74,20,0,0.07246376811594203,0
0,0,23,1,1,0.608695652,0.391304348,5778,577529,4,22,15,0,0.2222222222222222,0
0,0,51,13,1,1.0,0.0,3993,5707171,0,127,50,0,0.13392857142857142,1
0,0,5,2,1,0.4,0.6,3232,0,0,29,17,0,0.0,1
0,1,17,13,1,0.941176471,0.058823529,-1,0,0,112,9,0,0.3176470588235294,1
1,0,107,2,1,0.953271028,0.046728972,3900,2892561,2,31,23,0,0.0,0
0,0,8,4,1,0.125,0.875,1953,4365,3,42,23,0,0.2727272727272727,1
1,0,204,3,1,0.857843137,0.142156863,6259,683,6,43,25,0,0.0,0
1,0,16,8,0,1.0,0.0,3083,0,0,57,12,0,0.0,1
0,0,79,6,1,0.746835443,0.253164557,3232,65403,4,56,29,0,0.09803921568627451,0
1,2,107,7,1,0.934579439,0.065420561,1527,3830391,1,58,22,0,0.0,1
0,3,48,8,1,1.0,0.0,-1,0,0,64,14,1,0.03225806451612903,1
0,2,70,13,1,0.828571429,0.171428571,605,0,2,89,16,2,0.047058823529411764,1
0,0,23,2,1,0.304347826,0.695652174,-1,0,1,31,16,0,0.0,1
0,0,11,2,1,1.0,0.0,5161,0,8,25,18,0,0.08695652173913043,0
0,0,59,1,0,1.0,0.0,-1,774801,2,16,7,0,0.0,0
0,0,21,2,1,0.285714286,0.714285714,7296,0,5,41,32,0,0.0,1
0,0,155,7,0,0.44516129,0.55483871,9638,148,7,46,17,0,0.022222222222222223,0
0,2,83,11,1,0.795180723,0.204819277,-1,0,0,116,13,0,0.27472527472527475,1
0,0,51,12,1,1.0,0.0,3993,5707171,0,125,50,0,0.1574074074074074,1
0,0,0,5,1,0.0,0.0,4377,0,1,78,14,1,0.23809523809523808,1
1,1,99,6,1,0.757575758,0.242424242,7224,39563,5,66,28,0,0.0,0
0,0,4,6,1,1.0,0.0,4003,5816617,0,68,42,0,0.19298245614035087,1
0,0,47,4,1,1.0,0.0,1,0,0,32,24,0,0.0,1
0,0,66,3,1,0.848484848,0.151515152,4924,247167,4,45,22,0,0.0,0
1,0,4,8,1,1.0,0.0,4003,5816617,0,81,54,0,0.17391304347826086,1
1,0,55,2,1,0.981818182,0.018181818,1812,0,3,27,18,0,0.0,0
1,0,237,14,1,0.949367089,0.050632911,8756,944,8,96,19,0,0.09090909090909091,0
0,0,79,1,1,0.873417722,0.126582278,5442,13336,4,13,6,0,0.0,0
1,0,118,2,1,0.847457627,0.152542373,4801,428038,4,44,36,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,35,28,0,0.0,1
0,0,214,9,1,0.322429907,0.677570093,6056,41,8,91,17,0,0.08333333333333333,0
0,1,22,4,0,0.818181818,0.181818182,3832,0,0,67,21,0,0.06349206349206349,1
0,0,53,4,0,0.754716981,0.245283019,2344,233673,2,49,26,0,0.0,0
0,0,0,4,1,0.0,0.0,-1,0,0,79,71,0,0.0,1
1,0,182,3,0,0.961538462,0.038461538,3753,314249,2,22,13,0,0.0,0
1,0,114,5,1,0.929824561,0.070175439,8752,137928,5,52,18,0,0.0,0
1,0,322,6,0,0.934782609,0.065217391,9958,18466,5,48,17,0,0.0,0
0,0,0,1,1,0.0,0.0,388,0,0,28,20,0,0.0,1
0,1,0,10,1,0.0,0.0,2961,277981,1,76,68,0,0.16923076923076924,1
1,0,111,9,1,0.954954955,0.045045045,4069,0,2,65,36,0,0.0,0
0,0,19,1,1,0.736842105,0.263157895,3925,0,0,27,19,0,0.0,1
0,0,2,9,1,1.0,0.0,1079,710503,6,65,7,0,0.04838709677419355,1
1,0,342,7,1,0.897660819,0.102339181,8746,23386,4,61,18,0,0.07017543859649122,0
1,0,100,2,1,0.95,0.05,2095,729629,4,34,25,0,0.0,0
1,0,80,6,1,0.95,0.05,-1,891330,5,50,15,0,0.0,0
0,0,10,2,1,0.1,0.9,-1,134401,5,24,5,0,0.2631578947368421,1
1,0,243,2,1,0.909465021,0.090534979,2883,1205178,4,36,27,0,0.0,0
1,0,0,5,1,0.0,0.0,620,0,0,48,19,0,0.0,1
1,0,76,2,1,0.75,0.25,8375,1430338,3,34,26,0,0.0,0
0,0,339,14,1,0.483775811,0.516224189,3647,2175,5,102,13,0,0.0625,0
1,4,42,13,1,0.80952381,0.19047619,2058,0,2,117,26,0,0.044642857142857144,1
1,0,100,2,1,0.52,0.48,3433,375480,6,33,24,0,0.0,0
0,0,23,4,1,0.782608696,0.217391304,4202,0,0,48,41,0,0.0,1
0,0,358,6,0,0.963687151,0.036312849,7134,12,7,54,16,0,0.0,0
0,0,0,7,1,0.0,0.0,5469,637659,5,57,19,0,0.0,0
0,0,16,3,1,0.25,0.75,6079,12395,5,39,20,0,0.0,1
1,0,24,13,1,1.0,0.0,-1,0,0,163,39,0,0.1897810218978102,1
0,0,45,1,0,0.688888889,0.311111111,-1,0,2,17,10,0,0.0,0
0,0,14,8,1,0.071428571,0.928571429,7802,0,5,73,18,0,0.028169014084507043,1
1,0,30,7,1,0.866666667,0.133333333,4489,0,0,65,24,0,0.0,0
0,0,65,6,1,0.938461538,0.061538462,7157,2272,3,43,14,0,0.16216216216216217,0
1,0,0,6,1,0.0,0.0,5404,3318531,3,52,24,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7298,0,5,27,19,0,0.0,0
1,0,1097,3,1,0.997265269,0.002734731,5442,2659785,2,29,20,0,0.0,0
0,0,51,7,1,1.0,0.0,3993,5707171,0,76,50,0,0.07042253521126761,1
1,0,281,5,0,0.761565836,0.238434164,7839,606,6,50,23,0,0.0,0
0,0,55,8,0,0.690909091,0.309090909,11049,549,6,59,14,0,0.07272727272727272,0
0,1,84,12,0,0.964285714,0.035714286,1496,2979260,2,202,13,0,0.6031746031746031,1
0,0,233,1,1,0.961373391,0.038626609,3566,305533,3,19,12,0,0.0,0
1,1,0,28,0,0.0,0.0,8348,1,10,169,14,0,0.024242424242424242,1
0,0,1,2,1,0.0,1.0,7087,18105,3,39,30,0,0.0,1
0,0,20,2,1,0.5,0.5,7531,0,5,28,19,0,0.0,1
1,0,7,3,1,0.857142857,0.142857143,245,0,1,38,27,0,0.0,1
1,0,134,2,1,0.97761194,0.02238806,-1,733495,2,39,30,0,0.0,0
0,0,94,5,1,0.946808511,0.053191489,7534,757720,5,40,17,0,0.0,0
0,0,19,15,1,0.736842105,0.263157895,8018,0,4,144,33,0,0.06666666666666667,1
0,0,4,11,1,0.75,0.25,5613,7198651,5,71,62,0,0.09230769230769231,1
1,0,8,2,0,0.75,0.25,1172,1512979,2,25,16,0,0.0,0
0,3,0,7,1,0.0,0.0,497,0,0,64,21,0,0.0,1
0,3,8,30,1,1.0,0.0,1543,0,0,196,22,0,0.10112359550561797,1
0,0,29,2,1,0.517241379,0.482758621,54,7343400,0,29,15,0,0.0,1
0,1,3,4,1,0.0,1.0,7553,0,0,52,29,0,0.0,1
0,0,15,2,1,0.0,1.0,7295,0,5,37,28,0,0.12121212121212122,1
0,0,725,4,0,0.899310345,0.100689655,6431,623,5,37,17,0,0.0,0
0,0,21,4,1,0.428571429,0.571428571,8093,3612,4,32,24,0,0.28,1
0,0,15,2,1,0.0,1.0,5852,76924,1,23,16,0,0.0,1
1,1,4,6,1,1.0,0.0,3024,0,0,77,47,0,0.0,1
1,0,66,2,1,0.181818182,0.818181818,933,3334734,0,24,17,0,0.0,0
1,1,0,10,1,0.0,0.0,8415,0,2,76,59,0,0.05555555555555555,1
1,0,79,2,0,0.987341772,0.012658228,-1,0,2,25,17,0,0.0,0
1,0,0,4,1,0.0,0.0,4078,811407,4,35,19,0,0.06060606060606061,0
1,0,188,2,1,0.946808511,0.053191489,2871,4772904,3,30,21,0,0.0,0
0,0,6,6,1,0.166666667,0.833333333,4212,0,0,63,18,0,0.0,1
1,3,88,10,1,0.897727273,0.102272727,2047,0,0,107,19,0,0.2441860465116279,1
1,0,995,2,1,0.990954774,0.009045226,6660,1791361,2,31,22,0,0.0,0
1,3,0,7,1,0.0,0.0,131,0,0,64,18,0,0.0,1
0,0,21,8,1,0.19047619,0.80952381,5616,0,5,66,35,0,0.2692307692307692,1
0,0,1,3,1,1.0,0.0,4019,0,2,30,13,0,0.0,1
1,0,1361,7,1,0.997795738,0.002204262,2738,241138,4,48,21,0,0.043478260869565216,0
0,0,8,3,1,0.125,0.875,1953,4365,3,33,14,0,0.17857142857142858,1
0,0,191,4,0,0.890052356,0.109947644,7134,13,7,36,16,0,0.0,0
1,0,235,3,1,0.978723404,0.021276596,2409,1324300,3,26,15,0,0.0,0
0,0,0,4,1,0.0,0.0,4182,0,0,32,13,0,0.0,1
1,0,18,8,1,1.0,0.0,7529,42991,5,58,19,0,0.0,0
0,0,31,2,1,0.322580645,0.677419355,7297,183260,5,36,27,0,0.0,0
1,4,6,15,1,0.333333333,0.666666667,4609,0,3,107,21,0,0.0,1
